id,date,region,temperature_min,temperature_max,precipitation_mm,humidite_relative,vitesse_vent_kmh,direction_vent,pression_hpa,insolation_h
320,2021-03-05,Sud-Ouest,19.6,38.2,2.2,46,25.0,NE,1014.1,11.3
321,2021-03-06,Centre,22.7,43.6,2.2,41,16.7,NE,1012.6,11.2
322,2021-03-06,Nord,22.7,47.9,1.9,34,20.8,N,1016.3,11.2
323,2021-03-06,Est,22.6,40.2,2.1,35,10.9,NE,1013.5,12.0
324,2021-03-06,Sahel,23.1,44.6,0.1,24,7.0,N,1017.9,12.0
325,2021-03-06,Sud-Ouest,19.0,39.4,3.4,47,10.3,E,1019.7,11.3
326,2021-03-07,Centre,19.7,40.0,0.8,36,19.5,N,1016.1,10.1
327,2021-03-07,Nord,24.0,44.6,3.1,34,14.7,N,1011.3,9.7
328,2021-03-07,Est,21.5,45.0,3.7,40,5.0,NE,1010.4,12.0
329,2021-03-07,Sahel,27.4,43.3,1.8,21,7.2,NE,1010.5,10.0
330,2021-03-07,Sud-Ouest,20.1,36.1,3.7,42,7.8,N,1018.0,10.0
331,2021-03-08,Centre,21.8,38.7,0.6,40,17.8,N,1016.5,12.0
332,2021-03-08,Nord,22.3,46.0,2.9,29,18.5,E,1015.5,10.5
333,2021-03-08,Est,22.2,41.7,1.5,32,19.0,E,1017.2,9.9
334,2021-03-08,Sahel,23.1,42.6,0.0,25,14.0,E,1015.1,10.6
335,2021-03-08,Sud-Ouest,17.6,41.2,0.2,45,6.2,E,1018.8,11.2
336,2021-03-09,Centre,21.2,39.9,0.1,37,6.5,N,1013.3,11.2
337,2021-03-09,Nord,26.7,44.3,4.3,30,18.1,N,1010.9,9.9
338,2021-03-09,Est,20.7,42.1,2.8,35,15.5,NE,1016.3,11.2
339,2021-03-09,Sahel,25.7,41.5,0.0,23,20.2,N,1016.0,12.0
340,2021-03-09,Sud-Ouest,19.2,37.8,1.8,46,6.5,E,1010.0,11.2
341,2021-03-10,Centre,21.6,46.0,0.1,39,6.7,NE,1014.9,11.4
342,2021-03-10,Nord,24.6,45.6,2.4,26,14.1,N,1013.4,11.0
343,2021-03-10,Est,22.0,41.8,1.6,35,18.5,NE,1017.6,10.8
344,2021-03-10,Sahel,24.3,42.8,0.0,25,5.7,E,1014.8,10.4
345,2021-03-10,Sud-Ouest,20.1,38.2,0.0,50,11.8,N,1017.4,12.0
346,2021-03-11,Centre,22.2,38.8,4.4,34,18.1,N,1013.2,10.9
347,2021-03-11,Nord,24.7,41.5,0.0,28,20.9,E,1017.7,10.5
348,2021-03-11,Est,19.1,44.3,2.3,35,5.3,E,1015.7,9.8
349,2021-03-11,Sahel,23.8,44.2,2.9,26,13.5,E,1020.0,12.0
350,2021-03-11,Sud-Ouest,21.3,39.0,1.2,40,13.9,N,1014.6,11.1
351,2021-03-12,Centre,22.0,44.2,1.1,36,17.3,E,1012.7,12.0
352,2021-03-12,Nord,26.4,41.1,0.0,32,10.0,E,1010.6,11.5
353,2021-03-12,Est,23.6,43.8,4.8,36,11.8,NE,1015.1,10.8
354,2021-03-12,Sahel,27.3,41.5,0.0,29,11.5,NE,1011.3,10.7
355,2021-03-12,Sud-Ouest,23.1,39.5,4.1,42,9.8,NE,1016.9,10.9
356,2021-03-13,Centre,21.5,40.8,0.0,39,12.6,NE,1013.4,10.6
357,2021-03-13,Nord,28.7,43.3,2.2,28,21.0,N,1012.5,12.0
358,2021-03-13,Est,21.6,41.6,0.0,36,11.6,E,1016.6,12.0
359,2021-03-13,Sahel,24.1,43.4,0.0,26,20.8,E,1015.9,9.6
360,2021-03-13,Sud-Ouest,18.4,36.6,0.2,49,14.1,NE,1013.3,9.6
361,2021-03-14,Centre,23.3,43.8,0.0,42,16.3,E,1016.0,11.6
362,2021-03-14,Nord,22.6,44.2,4.3,29,16.2,E,1019.2,9.8
363,2021-03-14,Est,24.2,41.6,0.0,27,19.4,E,1010.0,11.4
364,2021-03-14,Sahel,24.4,48.2,0.0,26,5.0,N,1017.3,10.7
365,2021-03-14,Sud-Ouest,19.6,42.1,0.0,47,19.9,E,1011.9,11.6
366,2021-03-15,Centre,21.4,43.2,4.2,37,12.1,NE,1017.9,11.1
367,2021-03-15,Nord,21.6,42.5,0.0,31,9.5,NE,1015.5,10.5
368,2021-03-15,Est,23.8,41.2,3.7,37,24.4,E,1017.0,10.6
369,2021-03-15,Sahel,21.8,42.5,0.0,26,24.4,N,1011.3,10.7
370,2021-03-15,Sud-Ouest,19.8,38.3,0.0,46,15.1,NE,1016.2,10.3
371,2021-03-16,Centre,20.4,43.2,7.5,45,11.5,N,1016.5,11.0
372,2021-03-16,Nord,21.4,44.8,4.5,30,10.6,NE,1012.8,9.8
373,2021-03-16,Est,17.9,39.5,0.6,36,7.0,NE,1015.8,10.1
374,2021-03-16,Sahel,27.1,42.9,0.0,25,13.3,N,1010.0,11.7
375,2021-03-16,Sud-Ouest,17.1,37.8,1.6,40,12.9,E,1018.1,8.4
376,2021-03-17,Centre,24.5,40.5,0.6,40,17.5,NE,1018.4,10.5
377,2021-03-17,Nord,24.3,43.8,1.6,30,7.5,E,1018.9,11.5
378,2021-03-17,Est,21.6,43.2,0.3,29,11.4,E,1017.3,10.5
379,2021-03-17,Sahel,25.7,41.5,0.0,25,8.2,N,1019.2,9.7
380,2021-03-17,Sud-Ouest,19.2,39.2,2.4,47,11.0,N,1013.5,9.7
381,2021-03-18,Centre,20.1,40.2,0.7,32,24.0,N,1014.4,9.7
382,2021-03-18,Nord,23.5,40.6,1.1,34,22.4,E,1011.1,11.1
383,2021-03-18,Est,22.6,42.1,1.4,37,25.0,N,1016.1,9.0
384,2021-03-18,Sahel,27.4,44.3,1.3,29,14.6,NE,1018.0,12.0
385,2021-03-18,Sud-Ouest,19.4,39.1,0.0,43,16.7,E,1010.4,10.3
386,2021-03-19,Centre,19.4,37.8,0.0,41,7.9,NE,1012.0,11.0
387,2021-03-19,Nord,21.4,41.0,3.7,30,19.9,NE,1014.2,11.2
388,2021-03-19,Est,19.9,41.3,4.4,35,13.9,N,1010.0,10.7
389,2021-03-19,Sahel,24.5,45.3,0.0,22,7.5,N,1014.3,10.5
390,2021-03-19,Sud-Ouest,20.7,39.0,6.0,47,12.3,E,1012.6,9.3
391,2021-03-20,Centre,19.8,40.7,2.3,35,11.3,E,1017.0,10.9
392,2021-03-20,Nord,27.0,41.2,0.7,34,5.6,NE,1016.2,10.3
393,2021-03-20,Est,21.9,41.7,0.0,26,25.0,E,1015.8,9.2
394,2021-03-20,Sahel,24.8,44.6,0.0,21,13.8,NE,1012.8,10.6
395,2021-03-20,Sud-Ouest,21.1,39.6,1.6,44,23.6,N,1012.6,9.2
396,2021-03-21,Centre,19.3,45.5,1.4,34,16.4,E,1015.6,10.4
397,2021-03-21,Nord,22.6,45.1,0.0,32,9.7,E,1016.2,11.0
398,2021-03-21,Est,23.6,38.0,0.0,35,25.0,E,1015.7,12.0
399,2021-03-21,Sahel,24.4,46.4,4.3,24,23.8,NE,1014.7,10.8
400,2021-03-21,Sud-Ouest,19.2,39.5,2.0,44,12.5,N,1010.2,11.8
401,2021-03-22,Centre,22.7,40.7,0.6,32,19.2,NE,1016.0,10.6
402,2021-03-22,Nord,23.8,45.8,2.6,26,8.5,E,1014.7,10.8
403,2021-03-22,Est,19.7,44.4,1.9,35,20.4,NE,1010.6,9.8
404,2021-03-22,Sahel,23.3,42.4,0.0,26,14.1,E,1013.6,10.5
405,2021-03-22,Sud-Ouest,20.7,35.6,0.0,46,25.0,E,1015.9,10.9
406,2021-03-23,Centre,21.4,42.0,2.7,38,20.5,NE,1012.5,10.9
407,2021-03-23,Nord,22.5,44.6,0.0,33,19.2,E,1016.3,12.0
408,2021-03-23,Est,20.5,43.3,1.7,36,16.1,N,1016.8,10.9
409,2021-03-23,Sahel,22.6,41.7,1.1,23,12.0,E,1016.2,8.0
410,2021-03-23,Sud-Ouest,22.1,38.5,2.0,41,21.1,N,1013.6,11.2
411,2021-03-24,Centre,20.7,43.6,0.0,40,7.4,E,1015.5,12.0
412,2021-03-24,Nord,20.4,44.3,4.4,26,19.3,N,1012.3,10.0
413,2021-03-24,Est,21.8,41.9,1.8,36,7.1,NE,1016.7,11.4
414,2021-03-24,Sahel,23.7,43.3,1.2,23,24.8,NE,1011.4,12.0
415,2021-03-24,Sud-Ouest,20.8,39.6,0.0,44,14.0,E,1013.9,9.6
416,2021-03-25,Centre,21.4,42.3,2.8,38,18.9,NE,1013.6,10.7
417,2021-03-25,Nord,24.7,42.5,2.0,30,7.7,E,1016.4,10.6
418,2021-03-25,Est,21.1,41.8,0.0,30,10.6,E,1016.2,9.4
419,2021-03-25,Sahel,24.3,43.3,0.1,22,18.1,NE,1016.3,10.1
420,2021-03-25,Sud-Ouest,20.2,41.2,2.9,45,15.2,NE,1016.0,12.0
421,2021-03-26,Centre,22.0,40.4,2.6,40,23.7,E,1010.8,10.3
422,2021-03-26,Nord,22.6,41.9,0.9,27,11.5,N,1019.7,10.3
423,2021-03-26,Est,21.0,38.4,4.3,34,24.0,N,1010.9,11.1
424,2021-03-26,Sahel,23.6,43.4,0.0,19,7.8,N,1016.1,11.5
425,2021-03-26,Sud-Ouest,19.4,42.0,0.9,43,20.2,N,1017.1,10.5
426,2021-03-27,Centre,22.5,37.2,0.0,40,22.2,N,1013.8,10.6
427,2021-03-27,Nord,24.9,42.6,3.2,28,24.1,E,1018.1,10.8
428,2021-03-27,Est,20.6,40.6,0.3,34,17.8,N,1013.5,9.1
429,2021-03-27,Sahel,20.5,42.9,0.1,30,9.7,NE,1015.5,10.0
430,2021-03-27,Sud-Ouest,17.8,38.5,3.2,44,13.3,N,1014.5,11.6
431,2021-03-28,Centre,21.7,36.8,0.0,32,21.7,E,1018.3,9.8
432,2021-03-28,Nord,21.2,43.5,0.0,27,21.4,E,1015.2,11.0
433,2021-03-28,Est,18.9,40.6,0.0,30,10.2,NE,1016.5,11.4
434,2021-03-28,Sahel,23.0,43.6,3.5,21,8.5,NE,1013.8,10.6
435,2021-03-28,Sud-Ouest,18.0,36.4,1.7,48,10.6,NE,1016.3,10.5
436,2021-03-29,Centre,20.0,36.9,0.2,31,17.8,N,1013.8,9.9
437,2021-03-29,Nord,22.9,42.1,0.0,28,15.3,N,1015.3,10.1
438,2021-03-29,Est,20.1,42.4,1.9,35,16.4,N,1017.5,9.8
439,2021-03-29,Sahel,22.9,45.4,2.1,24,9.2,E,1013.1,10.8
440,2021-03-29,Sud-Ouest,20.0,37.2,0.4,45,8.5,N,1015.5,10.5
441,2021-03-30,Centre,22.6,35.9,0.3,38,25.0,NE,1012.2,9.6
442,2021-03-30,Nord,20.4,39.6,0.0,28,14.6,E,1015.3,7.6
443,2021-03-30,Est,22.0,38.7,1.2,33,14.7,E,1018.2,10.2
444,2021-03-30,Sahel,25.8,42.9,1.4,23,14.7,NE,1016.0,9.7
445,2021-03-30,Sud-Ouest,16.0,39.5,2.5,45,19.2,N,1013.7,10.5
446,2021-03-31,Centre,22.8,37.5,3.6,32,12.1,N,1016.4,9.4
447,2021-03-31,Nord,22.2,39.2,5.0,31,18.3,NE,1019.5,10.9
448,2021-03-31,Est,20.9,40.6,0.0,35,10.3,E,1017.7,10.4
449,2021-03-31,Sahel,25.0,40.9,0.0,24,9.6,N,1015.4,12.0
450,2021-03-31,Sud-Ouest,19.2,35.1,4.1,39,6.7,N,1018.4,9.5
451,2021-04-01,Centre,19.5,36.6,1.3,37,7.9,NE,1018.8,10.7
452,2021-04-01,Nord,22.7,40.9,1.5,29,8.4,NE,1018.4,10.3
453,2021-04-01,Est,20.6,37.3,3.1,35,20.9,E,1013.9,11.8
454,2021-04-01,Sahel,22.7,44.5,0.0,17,24.8,N,1015.3,9.9
455,2021-04-01,Sud-Ouest,18.6,36.3,3.1,45,6.3,NE,1012.2,10.9
456,2021-04-02,Centre,21.8,41.2,4.2,31,17.9,N,1016.3,10.2
457,2021-04-02,Nord,23.3,38.8,4.5,27,12.7,N,1014.0,9.7
458,2021-04-02,Est,17.9,35.9,0.0,32,5.0,N,1014.0,7.7
459,2021-04-02,Sahel,22.5,43.4,0.0,30,9.5,E,1014.9,9.7
460,2021-04-02,Sud-Ouest,17.0,36.3,0.6,40,13.8,NE,1017.4,10.0
461,2021-04-03,Centre,20.1,40.2,0.6,40,6.8,N,1012.6,9.2
462,2021-04-03,Nord,22.4,39.7,2.6,23,18.3,NE,1013.1,11.5
463,2021-04-03,Est,16.5,35.2,0.0,35,10.3,N,1017.8,9.0
464,2021-04-03,Sahel,23.3,42.9,0.4,24,5.0,N,1015.6,10.4
465,2021-04-03,Sud-Ouest,18.8,38.6,1.0,42,19.2,NE,1013.8,12.0
466,2021-04-04,Centre,21.9,41.1,2.9,41,5.5,E,1020.0,7.8
467,2021-04-04,Nord,23.1,40.2,2.4,26,21.9,N,1015.8,9.0
468,2021-04-04,Est,17.4,38.0,2.1,33,12.5,N,1016.1,11.4
469,2021-04-04,Sahel,24.9,43.2,0.0,22,6.9,NE,1016.2,11.1
470,2021-04-04,Sud-Ouest,18.5,38.6,1.7,40,22.0,N,1014.6,11.4
471,2021-04-05,Centre,21.3,34.2,1.8,35,20.4,E,1015.2,8.3
472,2021-04-05,Nord,21.8,36.3,0.0,30,6.2,E,1014.0,10.2
473,2021-04-05,Est,19.3,38.7,0.0,33,23.0,N,1014.2,7.8
474,2021-04-05,Sahel,26.8,43.2,0.0,23,13.5,N,1016.1,9.9
475,2021-04-05,Sud-Ouest,18.9,38.3,0.0,38,6.1,NE,1013.7,10.1
476,2021-04-06,Centre,21.7,37.8,0.0,33,18.8,E,1013.6,11.9
477,2021-04-06,Nord,20.9,37.7,0.0,29,10.8,N,1014.3,9.6
478,2021-04-06,Est,21.6,43.3,2.5,34,18.0,N,1020.0,10.1
479,2021-04-06,Sahel,24.5,41.2,0.0,22,7.9,N,1011.5,12.0
480,2021-04-06,Sud-Ouest,20.6,38.2,0.3,41,19.4,NE,1012.7,9.7
481,2021-04-07,Centre,19.0,38.1,1.2,38,7.4,NE,1015.2,9.2
482,2021-04-07,Nord,23.0,39.1,1.3,23,16.5,E,1015.3,9.8
483,2021-04-07,Est,23.5,39.4,5.3,28,18.2,E,1013.5,10.3
484,2021-04-07,Sahel,24.3,39.2,1.9,20,10.3,NE,1010.0,9.3
485,2021-04-07,Sud-Ouest,20.0,38.3,4.3,36,25.0,E,1017.8,11.2
486,2021-04-08,Centre,18.0,39.0,5.3,34,7.8,E,1013.8,9.4
487,2021-04-08,Nord,21.7,40.7,0.2,22,17.7,N,1012.2,10.8
488,2021-04-08,Est,18.9,39.8,3.4,32,8.8,NE,1011.7,10.1
489,2021-04-08,Sahel,19.2,38.1,0.1,19,5.0,NE,1016.1,10.3
490,2021-04-08,Sud-Ouest,22.2,41.8,1.7,43,7.8,N,1014.9,9.3
491,2021-04-09,Centre,19.8,39.3,4.6,34,9.8,N,1013.0,9.2
492,2021-04-09,Nord,20.4,38.3,0.6,29,8.1,NE,1015.9,11.6
493,2021-04-09,Est,18.9,42.6,5.0,35,14.8,NE,1015.4,9.8
494,2021-04-09,Sahel,23.1,40.9,0.0,21,11.1,E,1013.8,9.6
495,2021-04-09,Sud-Ouest,17.7,38.0,3.8,46,13.5,NE,1019.2,11.8
496,2021-04-10,Centre,18.8,34.4,0.0,37,24.9,N,1016.9,10.0
497,2021-04-10,Nord,22.9,38.3,0.0,20,18.3,E,1018.4,10.7
498,2021-04-10,Est,21.0,36.2,0.0,29,25.0,N,1011.7,10.5
499,2021-04-10,Sahel,19.1,38.2,0.0,26,8.7,NE,1015.1,11.5
500,2021-04-10,Sud-Ouest,18.8,37.4,3.4,43,18.6,E,1013.1,9.5
501,2021-04-11,Centre,16.0,37.9,0.0,37,13.1,NE,1011.7,10.2
502,2021-04-11,Nord,23.3,40.0,2.3,26,18.4,NE,1016.6,10.9
503,2021-04-11,Est,20.7,36.9,1.6,30,6.5,N,1015.4,9.6
504,2021-04-11,Sahel,23.5,40.4,0.7,20,13.1,NE,1010.0,10.0
505,2021-04-11,Sud-Ouest,17.6,38.6,2.9,40,18.5,N,1010.0,7.8
506,2021-04-12,Centre,21.3,36.5,2.0,31,20.6,N,1016.8,10.3
507,2021-04-12,Nord,21.7,39.5,0.6,21,14.6,N,1011.4,10.7
508,2021-04-12,Est,21.1,37.2,1.8,32,5.0,NE,1017.0,10.1
509,2021-04-12,Sahel,21.6,43.7,0.0,19,5.0,NE,1011.2,8.8
510,2021-04-12,Sud-Ouest,17.5,36.7,1.4,43,21.8,N,1017.6,10.0
511,2021-04-13,Centre,18.1,41.1,3.1,34,11.5,N,1013.8,9.4
512,2021-04-13,Nord,21.4,40.5,0.0,25,14.0,E,1016.6,8.7
513,2021-04-13,Est,19.6,42.0,0.0,33,11.4,E,1010.1,10.2
514,2021-04-13,Sahel,22.8,36.4,5.3,21,21.4,NE,1014.1,9.3
515,2021-04-13,Sud-Ouest,19.2,38.3,3.5,36,21.7,NE,1017.9,10.9
516,2021-04-14,Centre,21.0,37.1,4.0,34,20.9,E,1011.6,10.6
517,2021-04-14,Nord,21.0,38.4,0.0,23,23.7,N,1016.6,10.8
518,2021-04-14,Est,21.1,40.0,2.6,34,14.5,NE,1015.1,10.6
519,2021-04-14,Sahel,21.3,41.7,0.0,26,23.3,NE,1015.0,8.3
520,2021-04-14,Sud-Ouest,17.8,36.9,1.5,38,12.4,E,1017.7,11.1
521,2021-04-15,Centre,22.0,39.3,2.5,32,7.8,NE,1015.0,7.3
522,2021-04-15,Nord,21.0,36.5,2.6,26,20.0,E,1017.2,10.2
523,2021-04-15,Est,19.4,39.9,2.2,28,25.0,N,1011.1,10.8
524,2021-04-15,Sahel,23.3,38.3,6.9,23,9.8,E,1014.3,9.6
525,2021-04-15,Sud-Ouest,16.3,32.5,0.2,37,25.0,N,1012.3,8.1
526,2021-04-16,Centre,18.5,37.7,4.7,35,5.4,NE,1014.3,8.8
527,2021-04-16,Nord,23.9,38.3,0.0,30,5.4,N,1013.0,11.3
528,2021-04-16,Est,20.6,38.8,4.4,28,20.4,E,1014.8,10.4
529,2021-04-16,Sahel,23.4,40.1,0.3,17,16.3,E,1015.6,11.7
530,2021-04-16,Sud-Ouest,18.9,34.7,0.0,43,15.6,N,1015.3,10.6
531,2021-04-17,Centre,15.0,37.1,2.5,30,12.4,N,1010.0,9.0
532,2021-04-17,Nord,20.7,37.8,2.0,25,11.1,NE,1017.4,8.2
533,2021-04-17,Est,21.2,40.7,3.9,26,23.5,NE,1017.2,9.8
534,2021-04-17,Sahel,21.8,39.7,0.0,24,18.9,E,1015.0,9.3
535,2021-04-17,Sud-Ouest,20.5,36.1,0.0,37,12.6,NE,1019.4,10.9
536,2021-04-18,Centre,20.8,37.3,3.5,33,23.2,N,1010.0,11.2
537,2021-04-18,Nord,20.1,40.3,3.8,18,20.3,N,1014.5,8.7
538,2021-04-18,Est,19.1,41.9,2.2,30,24.6,NE,1012.1,8.6
539,2021-04-18,Sahel,22.0,40.6,2.6,25,8.8,NE,1019.8,9.6
540,2021-04-18,Sud-Ouest,19.6,33.9,5.6,39,6.5,N,1017.9,10.3
541,2021-04-19,Centre,20.3,37.3,1.3,28,22.5,NE,1016.4,9.0
542,2021-04-19,Nord,22.4,41.9,0.0,18,25.0,E,1010.0,9.6
543,2021-04-19,Est,22.1,35.2,1.8,33,15.7,NE,1013.7,10.2
544,2021-04-19,Sahel,22.7,40.1,0.0,19,7.2,N,1019.7,12.0
545,2021-04-19,Sud-Ouest,19.4,38.9,1.8,37,12.5,N,1012.7,9.3
546,2021-04-20,Centre,19.6,38.8,0.0,34,6.7,N,1017.1,8.2
547,2021-04-20,Nord,20.7,37.9,2.5,17,12.7,E,1010.0,10.3
548,2021-04-20,Est,20.3,37.3,1.4,28,12.2,E,1016.4,9.5
549,2021-04-20,Sahel,23.8,39.8,2.9,23,11.6,NE,1018.6,9.8
550,2021-04-20,Sud-Ouest,14.7,40.6,0.0,39,5.1,E,1017.0,10.9
551,2021-04-21,Centre,18.3,33.1,2.8,29,12.1,N,1018.4,7.4
552,2021-04-21,Nord,18.0,36.1,1.5,23,17.9,N,1012.6,9.2
553,2021-04-21,Est,17.8,35.3,0.0,30,24.2,N,1018.2,11.2
554,2021-04-21,Sahel,23.7,39.3,3.0,20,22.8,NE,1020.0,9.6
555,2021-04-21,Sud-Ouest,15.1,34.9,8.3,38,23.2,NE,1016.0,9.1
556,2021-04-22,Centre,20.1,35.5,0.0,34,23.6,E,1012.8,10.6
557,2021-04-22,Nord,21.7,37.5,2.6,24,21.4,N,1010.1,10.9
558,2021-04-22,Est,18.6,34.1,6.2,28,13.5,E,1014.6,9.6
559,2021-04-22,Sahel,22.5,37.9,1.2,22,14.7,NE,1017.2,11.0
560,2021-04-22,Sud-Ouest,15.9,36.7,0.8,40,10.5,N,1010.9,9.1
561,2021-04-23,Centre,17.1,37.4,3.0,29,8.8,E,1020.0,10.1
562,2021-04-23,Nord,19.3,37.5,0.0,21,15.2,N,1012.0,6.6
563,2021-04-23,Est,17.9,36.4,0.0,27,24.2,N,1013.7,9.3
564,2021-04-23,Sahel,20.2,39.8,0.0,19,17.3,NE,1016.2,11.0
565,2021-04-23,Sud-Ouest,16.1,36.0,0.8,42,22.3,E,1015.7,8.6
566,2021-04-24,Centre,18.4,37.4,0.8,30,25.0,NE,1020.0,8.1
567,2021-04-24,Nord,21.3,36.3,1.6,20,20.5,E,1012.1,11.5
568,2021-04-24,Est,18.9,36.5,0.7,32,9.9,E,1014.8,9.2
569,2021-04-24,Sahel,23.7,36.1,0.8,22,11.8,E,1016.0,10.3
570,2021-04-24,Sud-Ouest,17.6,34.2,2.6,41,14.5,E,1015.1,9.2
571,2021-04-25,Centre,22.1,38.7,0.0,30,17.0,NE,1017.1,8.8
572,2021-04-25,Nord,19.5,39.8,3.0,24,14.7,NE,1017.2,9.1
573,2021-04-25,Est,18.5,36.3,4.1,28,5.0,NE,1012.9,9.4
574,2021-04-25,Sahel,19.3,40.7,0.0,20,5.8,N,1012.3,8.5
575,2021-04-25,Sud-Ouest,14.7,33.6,0.0,32,15.1,N,1012.5,9.1
576,2021-04-26,Centre,18.8,33.4,0.0,31,24.1,NE,1014.0,9.3
577,2021-04-26,Nord,20.8,38.1,1.3,21,17.5,E,1016.9,10.2
578,2021-04-26,Est,18.2,38.2,0.0,31,22.3,N,1013.7,6.6
579,2021-04-26,Sahel,19.5,37.4,1.9,21,24.9,NE,1016.1,10.9
580,2021-04-26,Sud-Ouest,18.1,36.4,0.2,42,25.0,N,1014.9,10.4
581,2021-04-27,Centre,19.5,37.9,3.3,30,19.9,NE,1015.0,9.9
582,2021-04-27,Nord,21.0,35.2,2.0,21,20.9,N,1018.1,10.0
583,2021-04-27,Est,18.9,33.8,0.0,33,23.7,NE,1020.0,9.8
584,2021-04-27,Sahel,24.0,39.4,1.1,19,19.6,E,1016.9,8.2
585,2021-04-27,Sud-Ouest,15.2,35.6,4.0,35,12.9,E,1020.0,8.8
586,2021-04-28,Centre,18.7,30.4,0.0,29,16.5,N,1014.1,9.0
587,2021-04-28,Nord,21.9,36.2,2.4,18,21.4,NE,1010.5,10.4
588,2021-04-28,Est,18.1,36.2,0.0,23,15.8,N,1010.0,9.0
589,2021-04-28,Sahel,19.8,39.1,3.1,17,17.7,N,1013.1,8.8
590,2021-04-28,Sud-Ouest,18.1,36.8,3.0,36,5.0,NE,1020.0,8.5
591,2021-04-29,Centre,18.8,37.9,0.0,31,7.2,N,1016.3,9.4
592,2021-04-29,Nord,21.9,38.0,0.0,24,19.5,N,1010.3,9.1
593,2021-04-29,Est,20.2,37.8,0.0,26,13.4,N,1012.4,8.1
594,2021-04-29,Sahel,22.9,40.7,0.9,21,22.6,NE,1010.0,8.6
595,2021-04-29,Sud-Ouest,16.5,30.7,5.6,36,15.4,E,1016.0,9.1
596,2021-04-30,Centre,17.9,35.8,0.0,26,9.1,N,1010.0,8.9
597,2021-04-30,Nord,17.3,39.8,2.6,16,24.6,E,1013.2,9.3
598,2021-04-30,Est,14.9,33.3,1.5,32,21.5,E,1012.9,9.0
599,2021-04-30,Sahel,23.3,41.3,4.4,15,8.9,N,1016.0,8.4
600,2021-04-30,Sud-Ouest,19.3,32.3,6.1,40,20.4,N,1014.5,10.0
601,2021-05-01,Centre,21.3,27.9,0.0,71,18.3,S,1016.6,8.9
602,2021-05-01,Nord,22.5,30.8,1.0,57,6.1,SE,1017.4,8.5
603,2021-05-01,Est,21.9,28.1,3.7,61,14.5,S,1015.1,6.1
604,2021-05-01,Sahel,23.5,31.0,5.7,53,14.9,S,1015.5,7.9
605,2021-05-01,Sud-Ouest,18.3,24.8,6.8,75,12.7,S,1017.4,9.1
606,2021-05-02,Centre,20.7,33.0,0.0,63,8.8,SE,1019.9,6.4
607,2021-05-02,Nord,23.5,34.1,1.3,57,14.0,SW,1017.6,9.5
608,2021-05-02,Est,20.5,33.3,0.9,59,17.6,SW,1010.0,9.4
609,2021-05-02,Sahel,23.2,34.6,0.2,52,12.6,S,1020.0,10.3
610,2021-05-02,Sud-Ouest,20.6,27.1,0.0,71,5.2,SE,1016.4,8.9
611,2021-05-03,Centre,24.8,29.7,6.2,67,16.4,SE,1010.3,8.7
612,2021-05-03,Nord,21.8,30.1,0.8,58,12.1,SE,1017.6,8.4
613,2021-05-03,Est,23.2,29.4,1.6,60,22.4,S,1019.7,7.7
614,2021-05-03,Sahel,22.4,33.7,2.8,53,13.1,SE,1016.3,9.7
615,2021-05-03,Sud-Ouest,19.2,32.8,4.7,69,22.9,S,1012.6,9.1
616,2021-05-04,Centre,18.9,30.3,1.8,72,17.5,SW,1017.7,8.5
617,2021-05-04,Nord,19.7,33.4,1.3,61,13.2,S,1013.2,8.7
618,2021-05-04,Est,21.3,28.0,3.5,67,18.1,S,1017.5,7.4
619,2021-05-04,Sahel,22.1,38.3,1.6,52,12.5,SW,1016.5,9.2
620,2021-05-04,Sud-Ouest,19.8,30.3,63.8,70,24.6,SE,1017.4,10.1
621,2021-05-05,Centre,20.2,31.2,6.0,64,12.5,SE,1010.3,8.1
622,2021-05-05,Nord,20.2,29.7,0.0,62,11.4,S,1016.4,7.6
623,2021-05-05,Est,21.4,31.9,2.0,64,21.4,S,1015.4,9.2
624,2021-05-05,Sahel,23.9,33.8,3.2,54,23.9,SE,1016.8,8.2
625,2021-05-05,Sud-Ouest,18.9,30.1,4.9,70,9.3,SW,1010.0,9.8
626,2021-05-06,Centre,18.4,30.3,16.1,70,6.5,SW,1015.6,7.6
627,2021-05-06,Nord,23.5,29.1,1.6,59,25.0,S,1017.1,8.9
628,2021-05-06,Est,20.5,30.2,4.6,61,12.2,SE,1010.0,8.9
629,2021-05-06,Sahel,21.8,35.0,0.7,54,16.3,SE,1014.0,8.2
630,2021-05-06,Sud-Ouest,20.0,29.2,0.0,78,15.8,S,1010.2,8.5
631,2021-05-07,Centre,20.4,34.7,2.5,66,25.0,S,1011.0,8.4
632,2021-05-07,Nord,20.4,31.9,2.4,53,5.0,SW,1011.8,8.3
633,2021-05-07,Est,19.4,31.1,0.0,65,25.0,SW,1010.0,7.5
634,2021-05-07,Sahel,22.4,39.7,0.0,56,23.3,S,1015.0,8.6
635,2021-05-07,Sud-Ouest,17.4,25.4,9.0,68,9.2,SW,1016.8,8.6
636,2021-05-08,Centre,20.1,33.1,1.2,64,18.3,SE,1016.7,8.3
637,2021-05-08,Nord,22.9,36.0,1.9,62,8.7,SE,1016.1,9.9
638,2021-05-08,Est,23.8,32.2,4.8,64,25.0,S,1016.7,7.9
639,2021-05-08,Sahel,23.6,35.9,3.9,56,5.4,SW,1020.0,10.0
640,2021-05-08,Sud-Ouest,19.0,28.8,38.0,68,15.1,SE,1013.9,9.0
